190.659988,51.959999,79.299995,95.699997,94.119995,48.700001,59.579998,66.360001,60.359997,75.500000,81.419998,79.059998,75.939995,67.040001,62.599998,60.239998,58.699997,39.980000,29.619999,24.279999,21.400000,13.540000,10.219999,10.219999,10.219999,9.559999,9.559999,9.559999,8.860000,8.080000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,5.100000,6.260000,10.219999,14.020000,16.580000,16.580000,15.780000,17.719999,20.139999,21.100000,22.299999,23.459999,22.600000,22.879999,22.600000,22.600000,21.400000,21.400000,20.459999,19.480000,19.820000,19.480000,18.459999,18.799999,18.459999
126.500000,104.239998,38.299999,41.899998,58.599998,73.580002,81.659996,88.159996,71.040001,54.059998,40.139999,30.699999,18.100000,16.180000,13.040000,10.860000,12.540000,14.480000,24.539999,12.540000,15.780000,17.359999,16.980000,12.000000,13.040000,9.559999,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,6.260000,7.240000,5.100000,0.000000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,3.620000,5.100000,7.240000,7.240000,7.240000,7.240000,3.620000,0.000000,0.000000,0.000000,0.000000
76.119995,38.980000,10.219999,19.820000,25.840000,25.080000,29.619999,30.699999,31.559999,30.920000,24.820000,18.100000,14.920000,14.480000,15.780000,9.559999,13.040000,18.459999,23.740000,26.840000,28.719999,25.340000,22.600000,17.719999,11.440000,7.240000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,3.620000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,8.080000,10.219999,6.260000,3.620000,0.000000,0.000000,3.620000,3.620000,7.240000,8.080000,6.260000
117.860001,95.839996,37.619999,19.480000,20.139999,28.719999,30.699999,32.180000,24.820000,25.840000,29.840000,27.799999,20.459999,27.080000,26.099998,30.500000,29.400000,27.320000,21.719999,19.480000,18.100000,16.180000,17.359999,16.180000,14.920000,14.480000,12.540000,12.000000,10.860000,8.860000,7.240000,7.240000,3.620000,3.620000,3.620000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,8.860000,7.240000,0.000000,5.100000,9.559999,8.080000,3.620000,0.000000,0.000000,0.000000,0.000000,5.100000,5.100000,3.620000,0.000000,5.100000,10.860000,14.480000
40.139999,39.320000,35.820000,29.840000,21.100000,14.480000,6.260000,16.580000,17.359999,10.219999,3.620000,13.540000,16.180000,16.580000,13.540000,15.339999,12.540000,12.540000,9.559999,8.860000,9.559999,8.080000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,6.260000,6.260000,6.260000,6.260000,8.080000,7.240000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000
41.899998,73.659996,51.199997,14.020000,8.860000,10.860000,14.480000,18.799999,20.459999,19.480000,19.480000,19.139999,20.779999,21.400000,21.100000,18.100000,15.780000,13.540000,10.860000,12.000000,10.219999,5.100000,6.260000,6.260000,5.100000,3.620000,0.000000,0.000000,6.260000,10.219999,12.540000,12.000000,11.440000,10.860000,10.219999,8.860000,7.240000,5.100000,0.000000,0.000000,0.000000,3.620000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108.839996,109.439995,15.780000,16.180000,27.320000,31.959999,32.180000,49.899998,58.699997,59.799999,60.899998,55.139999,59.480000,58.699997,60.459999,59.039997,50.680000,38.820000,31.760000,30.699999,23.740000,14.480000,15.780000,10.219999,9.559999,8.080000,6.260000,13.540000,21.719999,22.879999,18.100000,16.180000,14.920000,14.020000,12.540000,11.440000,8.860000,6.260000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,6.260000,5.100000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106.899994,212.919998,212.099991,107.820000,60.139999,56.660000,74.900002,81.659996,80.379997,84.419998,100.119995,103.279999,109.739998,110.159996,113.959999,100.579994,80.279999,73.220001,65.860001,59.579998,46.779999,37.079998,24.000000,18.459999,16.580000,21.400000,12.540000,8.080000,11.440000,5.100000,6.260000,8.860000,8.860000,7.240000,6.260000,8.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,3.620000,6.260000,5.100000,3.620000,0.000000,5.100000,6.260000,5.100000,6.260000,3.620000,5.100000,7.240000,8.080000,8.860000,9.559999,9.559999,8.860000,11.440000,10.219999
143.220001,134.160004,40.299999,33.959999,60.899998,58.699997,68.099998,71.119995,69.619995,65.360001,56.199997,47.059998,30.500000,20.459999,18.459999,10.219999,14.020000,24.279999,27.320000,9.559999,18.799999,19.820000,19.480000,19.139999,16.980000,18.799999,13.540000,10.860000,8.860000,6.260000,3.620000,5.100000,3.620000,0.000000,3.620000,6.260000,5.100000,3.620000,5.100000,8.080000,10.860000,12.000000,11.440000,12.000000,12.540000,12.540000,13.540000,10.219999,10.860000,10.860000,11.440000,10.219999,7.240000,11.440000,9.559999,8.860000,8.080000,6.260000,7.240000,8.080000,6.260000,3.620000,7.240000,3.620000
158.559998,87.699997,49.759998,46.500000,64.639999,86.360001,91.919998,88.080002,87.099998,73.400002,61.859997,46.360001,28.719999,14.020000,15.339999,19.139999,10.860000,27.799999,7.240000,3.620000,7.240000,18.799999,15.339999,16.980000,18.459999,14.020000,15.339999,14.920000,13.540000,12.540000,9.559999,8.860000,7.240000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.240000,10.219999,10.860000,12.000000,11.440000,10.860000,10.219999,9.559999,8.860000,8.860000,8.080000,7.240000,7.240000,6.260000,6.260000,3.620000,5.100000,6.260000,5.100000,5.100000,3.620000
